instance_id,severity,task_labels,primary_label,label_count,patch_hunks_total,patch_unrelated,has_excess_patch,tests_total,tests_unrelated,has_excess_test,has_modified_tests,vague_spec_score,legitimacy,suggested_fix,mentioned_entities,recommendations 
instance_future-architect__vuls-030b2e03525d68d74cb749959aac2d7f3fc0effa,MINOR,excess_patch;unclear_spec,excess_patch,2,14,6,True,10,0,False,True,0.4000,bug,Refresh the internal mapping from Windows kernel versions to cumulative update revisions so it is current for supported Windows kernels.,,"EXCESS_PATCH: 6 hunk(s) modify code unrelated to the problem description.; CROSS_REF: 5 circular dependency(ies) — tests [Test_windows_detectKBsFromKernelVersion/10.0.19045.2129, Test_windows_detectKBsFromKernelVersion/10.0.19045.2130, Test_windows_detectKBsFromKernelVersion/10.0.22621.1105, Test_windows_detectKBsFromKernelVersion/10.0.20348.1547, Test_windows_detectKBsFromKernelVersion/10.0.20348.9999] require UNRELATED patch hunks to pass.; VAGUE_SPEC: Problem statement has moderate ambiguity."
instance_NodeBB__NodeBB-f083cd559d69c16481376868c8da65172729c0ca-vnan,CLEAN,clean,clean,1,7,0,False,2,0,False,False,0.2000,feature_request,"Expose new database-layer helpers named `getSortedSetMembersWithScores(key)` and `getSortedSetsMembersWithScores(keys)` that return `{ value, score }` objects in ascending score order.",getSortedSetMembersWithScores;getSortedSetsMembersWithScores,No contamination signals detected.
instance_navidrome__navidrome-66b74c81f115c78cb69910b0472eeb376750efc4,MINOR,underspec,underspec,1,14,0,False,2,0,False,False,0.3500,enhancement,"Introduce reversible password encryption so passwords are encrypted on create/update using a configured encryption key or a fallback key, decrypted when needed for authentication or user lookup to gen",,VAGUE_SPEC: Problem statement has moderate ambiguity.
instance_qutebrowser__qutebrowser-21b426b6a20ec1cc5ecad770730641750699757b-v363c8a7e5ccdf6968fc7ab84a2053ac78036691d,SEVERE,approach_lock;excess_tests;excess_patch,excess_tests,3,10,1,True,3,1,True,True,0.2000,bug,"Change `Values` to rely on an ordered mapping for scoped values; build `__repr__` from that mapping, have `__iter__` yield the mapping’s values in insertion order, and have `add` key entries by `patte",__repr__;__iter__;add;Values;ScopedValue,EXCESS_PATCH: 1 hunk(s) modify code unrelated to the problem description.; EXCESS_TEST: 1 UNRELATED tests beyond problem scope.; CROSS_REF: 1 circular dependency(ies) — tests [test_add_url_benchmark] require UNRELATED patch hunks to pass.
instance_element-hq__element-web-f3534b42df3dcfe36dc48bddbf14034085af6d30-vnan,CLEAN,clean,clean,1,3,0,False,6,0,False,False,0.2000,bug,,,No contamination signals detected.
instance_internetarchive__openlibrary-c8996ecc40803b9155935fd7ff3b8e7be6c1437c-ve8fc82d8aae8463b752a211156c5b7b59f349237,MODERATE,excess_tests;sneaky_edit;underspec,sneaky_edit,3,6,0,False,7,0,True,True,0.2000,bug,"Apply the stricter minimum publish year only to selected bookseller sources (Amazon/BWB), allow archival sources like IA to bypass that minimum, report the active threshold in error messages, and cent",,EXCESS_TEST: 1 OFF_TOPIC assertions beyond problem scope.
instance_internetarchive__openlibrary-f0341c0ba81c790241b782f5103ce5c9a6edf8e3-ve8fc82d8aae8463b752a211156c5b7b59f349237,SEVERE,excess_tests;excess_patch;approach_lock,excess_tests,3,10,3,True,35,8,True,False,0.2000,bug,"Remove the override-based validation bypass from `load()` and `validate_record()`, and keep only one exception: automatically skip validation for promise items, defined as records where any `source_re",load;validate_record,"EXCESS_PATCH: 3 hunk(s) modify code unrelated to the problem description.; EXCESS_TEST: 2 OFF_TOPIC assertions; 8 UNRELATED tests beyond problem scope.; CROSS_REF: 29 circular dependency(ies) — tests [test_needs_isbn_and_lacks_one, test_needs_isbn_and_lacks_one, test_needs_isbn_and_lacks_one, test_needs_isbn_and_lacks_one, test_needs_isbn_and_lacks_one, test_needs_isbn_and_lacks_one, test_publication_year, test_publication_year, test_publication_year, test_publication_year, test_publication_year, test_publication_year, test_publication_year, test_publication_year, test_publication_year, test_publication_year, test_publication_year, test_publication_year, test_published_in_future_year, test_published_in_future_year, test_published_in_future_year, test_publication_year_too_old, test_publication_year_too_old, test_publication_year_too_old, test_independently_published, test_independently_published, test_independently_published, test_mk_norm, test_publication_year] require UNRELATED patch hunks to pass."
instance_element-hq__element-web-53b42e321777a598aaf2bb3eab22d710569f83a8-vnan,SEVERE,approach_lock,approach_lock,1,7,0,False,8,0,False,False,0.3800,feature_request,"Provide a configuration mechanism that controls whether the room options menu is shown, applying that control consistently across room tiles, room headers, and spotlight results while ensuring it is n",,VAGUE_SPEC: Problem statement has moderate ambiguity.
instance_internetarchive__openlibrary-d109cc7e6e161170391f98f9a6fa1d02534c18e4-ve8c8d62a2b60610a3c4631f5f23ed866bada9818,SEVERE,excess_tests;sneaky_edit;excess_patch;underspec,excess_tests,4,32,1,True,2,2,True,True,0.3000,feature_request,"Allow each list item that is a Thing (work/edition/author) to have an optional public Markdown note stored with that seed, render it safely beneath the item in list views, make it editable from the li",Thing,EXCESS_PATCH: 1 hunk(s) modify code unrelated to the problem description.; EXCESS_TEST: 3 OFF_TOPIC assertions; 2 UNRELATED tests beyond problem scope.
instance_internetarchive__openlibrary-2fe532a33635aab7a9bfea5d977f6a72b280a30c-v0f5aece3601a5b4419f7ccec1dbda2071be28ee4,MINOR,excess_patch,excess_patch,1,6,1,True,4,0,False,True,0.3000,bug,"Extend the AmazonAPI adapter so it retains language information from the Amazon API response, specifically from a `languages` structure containing `display_values` entries.",AmazonAPI,EXCESS_PATCH: 1 hunk(s) modify code unrelated to the problem description.
instance_gravitational__teleport-d6ffe82aaf2af1057b69c61bf9df777f5ab5635a-vee9b09fb20c43af7e520f57e9239bbcf46b7113d,MODERATE,excess_tests;sneaky_edit,excess_tests,2,5,0,False,78,1,True,True,0.5000,bug,"Replace the current `go/ast`-based parsing/custom walk approach with a proper AST for expressions with explicit node types for literals, variables, and functions, and enforce a maximum expression dept",parse.NewExpression;Expression.Interpolate;NewMatcher;email.local;regexp.replace;Expression,EXCESS_TEST: 1 UNRELATED tests beyond problem scope.; VAGUE_SPEC: Problem statement has moderate ambiguity.
instance_qutebrowser__qutebrowser-1943fa072ec3df5a87e18a23b0916f134c131016-vafb3e8e01b31319c66c4e666b8a3b1d8ba55db24,MODERATE,excess_tests;sneaky_edit;underspec,excess_tests,3,11,0,False,4,4,True,True,0.3000,bug,"Handle tab pinned status in `AbstractTab`, rather than relying on the original `TabbedBrowser` context for pinned-state restoration.",AbstractTab;TabbedBrowser,EXCESS_TEST: 4 UNRELATED tests beyond problem scope.
instance_internetarchive__openlibrary-91efee627df01e32007abf2d6ebf73f9d9053076-vbee42ad1b72fb23c6a1c874868a720b370983ed2,SEVERE,approach_lock;excess_tests;underspec,approach_lock,3,2,0,False,1,0,True,False,0.3000,bug,,,EXCESS_TEST: 12 OFF_TOPIC assertions beyond problem scope.
instance_gravitational__teleport-288c5519ce0dec9622361a5e5d6cd36aa2d9e348,MINOR,underspec,underspec,1,14,1,True,25,0,False,True,0.3000,enhancement,"Make `--host` accept a comma-separated list of hostnames or IPs, populate a new `ServerNames` field in the signing request while also setting the legacy `ServerName` field for compatibility, use the f",,EXCESS_PATCH: 1 hunk(s) modify code unrelated to the problem description.
instance_qutebrowser__qutebrowser-9b71c1ea67a9e7eb70dd83214d881c2031db6541-v363c8a7e5ccdf6968fc7ab84a2053ac78036691d,SEVERE,approach_lock;excess_tests;excess_patch;underspec,excess_tests,4,7,1,True,364,6,True,False,0.3000,bug,,,EXCESS_PATCH: 1 hunk(s) modify code unrelated to the problem description.; EXCESS_TEST: 1438 OFF_TOPIC assertions; 6 UNRELATED tests beyond problem scope.
instance_flipt-io__flipt-40007b9d97e3862bcef8c20ae6c87b22ea0627f0,MINOR,excess_patch;underspec,underspec,2,9,0,False,1,0,False,False,0.3000,feature_request,"Add a new GitHub auth configuration field `allowed_teams`, using `ORG:TEAM` entries, and use the GitHub API to verify whether the user belongs to at least one listed team; this relies on the `read:org",,No contamination signals detected.
instance_element-hq__element-web-44b98896a79ede48f5ad7ff22619a39d5f6ff03c-vnan,MINOR,excess_patch;underspec,underspec,2,13,2,True,5,0,False,False,0.2000,bug,,,"EXCESS_PATCH: 2 hunk(s) modify code unrelated to the problem description.; CROSS_REF: 5 circular dependency(ies) — tests [test/components/views/settings/SetIntegrationManager-test.tsx | SetIntegrationManager | should not render manage integrations section when widgets feature is disabled, test/components/views/settings/SetIntegrationManager-test.tsx | SetIntegrationManager | should render manage integrations sections, test/components/views/settings/SetIntegrationManager-test.tsx | SetIntegrationManager | should update integrations provisioning on toggle, test/components/views/settings/SetIntegrationManager-test.tsx | SetIntegrationManager | handles error when updating setting fails, test/components/views/settings/tabs/user/SecurityUserSettingsTab-test.tsx | <SecurityUserSettingsTab /> | renders security section] require UNRELATED patch hunks to pass."
instance_flipt-io__flipt-aebaecd026f752b187f11328b0d464761b15d2ab,SEVERE,approach_lock;excess_tests;underspec,excess_tests,3,33,4,True,6,2,True,False,0.3000,bug,Handle or remove stale cached references that no longer exist on the remote during polling so they do not disrupt the polling cycle; do not treat the startup-configured primary ref as part of the auto,,"EXCESS_PATCH: 4 hunk(s) modify code unrelated to the problem description.; EXCESS_TEST: 7 OFF_TOPIC assertions; 2 UNRELATED tests beyond problem scope.; CROSS_REF: 4 circular dependency(ies) — tests [Test_SnapshotCache, TestSnapshotFromFS_Invalid, TestFS_Empty_Features_File, TestFS_YAML_Stream] require UNRELATED patch hunks to pass."
instance_navidrome__navidrome-3853c3318f67b41a9e4cb768618315ff77846fdb,CLEAN,clean,clean,1,13,0,False,1,0,False,False,0.2000,enhancement,Refactor `walkDirTree` to use the `fs.FS` interface.,walkDirTree;fs.FS,No contamination signals detected.
instance_internetarchive__openlibrary-431442c92887a3aece3f8aa771dd029738a80eb1-v76304ecdb3a5954fcf13feb710e8c40fcf24b73c,SEVERE,approach_lock;excess_tests;excess_patch,excess_patch,3,8,4,True,7,1,True,False,0.3000,feature_request,"Provide a helper function that takes a parent, the old child, and the new child, rebuilds the parent’s children sequence with the substitution applied, preserves the tree structure, and raises ValueEr",luqum_parser;luqum_traverse;ValueError,"EXCESS_PATCH: 4 hunk(s) modify code unrelated to the problem description.; EXCESS_TEST: 1 UNRELATED tests beyond problem scope.; CROSS_REF: 4 circular dependency(ies) — tests [test_luqum_remove_child, test_luqum_remove_child, test_luqum_remove_child, test_luqum_remove_child] require UNRELATED patch hunks to pass."
instance_ansible__ansible-d72025be751c894673ba85caa063d835a0ad3a8c-v390e508d27db7a51eece36bb6d9698b63a5b638a,MINOR,unclear_spec,unclear_spec,1,18,0,False,5,0,False,False,0.4000,bug,"Make default enabled/shutdown determination depend on interface type and L2/L3 mode, user system defaults (`system default switchport`, `system default switchport shutdown`), and platform family diffe",,VAGUE_SPEC: Problem statement has moderate ambiguity.
instance_flipt-io__flipt-c8d71ad7ea98d97546f01cce4ccb451dbcf37d3b,SEVERE,approach_lock;excess_tests;sneaky_edit;excess_patch;underspec,excess_patch,5,46,1,True,11,4,True,True,0.3000,bug,,validate;import,EXCESS_PATCH: 1 hunk(s) modify code unrelated to the problem description.; EXCESS_TEST: 4 UNRELATED tests beyond problem scope.; CROSS_REF: 1 circular dependency(ies) — tests [FuzzValidate] require UNRELATED patch hunks to pass.
instance_element-hq__element-web-6961c256035bed0b7640a6e5907652c806968478-vnan,MINOR,underspec,underspec,1,4,0,False,1,0,False,False,0.3000,bug,"Support the registration token step within InteractiveAuth by detecting when the server announces it, displaying a token entry step, and transmitting the token as part of authentication, with support ",InteractiveAuth,No contamination signals detected.
instance_NodeBB__NodeBB-f2082d7de85eb62a70819f4f3396dd85626a0c0a-vd59a5728dfc977f44533186ace531248c2917516,SEVERE,excess_patch;approach_lock,excess_patch,2,8,1,True,5,0,False,False,0.4000,feature_request,"Remove or migrate the socket-based access by adding equivalent Write API routes: `GET /api/v3/posts/:pid/raw` and, if coverage is validated, `GET /api/v3/posts/:pid/summary`, preserving the same behav",posts.getRawPost;posts.getPostSummaryByPid,"EXCESS_PATCH: 1 hunk(s) modify code unrelated to the problem description.; CROSS_REF: 5 circular dependency(ies) — tests [test/posts.js | Post's socket methods should fail to get raw post because of privilege, test/posts.js | Post's socket methods should fail to get raw post because post is deleted, test/posts.js | Post's socket methods should allow privileged users to view the deleted post's raw content, test/posts.js | Post's socket methods should get raw post content, test/posts.js | Post's socket methods shold get post summary] require UNRELATED patch hunks to pass.; VAGUE_SPEC: Problem statement has moderate ambiguity."
instance_navidrome__navidrome-d5df102f9f97c21715c756069c9e141da2a422dc,SEVERE,approach_lock;excess_patch,approach_lock,2,7,2,True,1,0,False,False,0.3000,feature_request,,createShare;updateShare;deleteShare,EXCESS_PATCH: 2 hunk(s) modify code unrelated to the problem description.; CROSS_REF: 1 circular dependency(ies) — tests [TestCore] require UNRELATED patch hunks to pass.
instance_protonmail__webclients-cba6ebbd0707caa524ffee51c62b197f6122c902,MINOR,excess_patch;unclear_spec,excess_patch,2,21,12,True,1,0,False,False,0.1800,bug,"During device loading, if a device's `name` is empty, call `getLink(shareId, linkId)` to fetch the root link name and store that resolved name in the cache.",loadDevices;getDeviceByShareId;getLink,EXCESS_PATCH: 12 hunk(s) modify code unrelated to the problem description.; CROSS_REF: 1 circular dependency(ies) — tests [src/app/store/_devices/useDevicesListing.test.tsx | useLinksState getLink should be call to get root link] require UNRELATED patch hunks to pass.
instance_navidrome__navidrome-3f2d24695e9382125dfe5e6d6c8bbeb4a313a4f9,MINOR,unclear_spec,unclear_spec,1,17,0,False,1,0,False,False,0.6000,feature_request,Implement a mechanism to proactively retrieve and store artist images from internal or external metadata sources before they are requested.,,VAGUE_SPEC: Problem statement has significant ambiguity.
instance_flipt-io__flipt-c1fd7a81ef9f23e742501bfb26d914eb683262aa,SEVERE,approach_lock,approach_lock,1,38,4,True,2,0,False,True,0.2000,bug,Validate GitHub and OIDC authentication settings during startup and fail early with clear provider- and field-specific errors when required fields are missing or when `allowed_organizations` is set wi,,EXCESS_PATCH: 4 hunk(s) modify code unrelated to the problem description.
instance_protonmail__webclients-b387b24147e4b5ec3b482b8719ea72bee001462a,SEVERE,approach_lock;excess_tests;excess_patch;underspec,underspec,4,13,0,False,11,0,False,False,0.3000,enhancement,"Simplify `useMyCountry` to return only the country code, or `undefined` while loading, and have any consumers that previously used the loading flag defer rendering based on whether `country` is `undef",useMyCountry;PhoneInput,No contamination signals detected.
